percentile,Ts_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.53,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.52,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.51,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.5,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.49,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.48,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.47,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.45999999999999996,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.44999999999999996,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.43999999999999995,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.42999999999999994,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.42000000000000004,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.41000000000000003,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.4,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.39,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.38,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.37,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.36,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.35,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.33999999999999997,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.32999999999999996,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.31999999999999995,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.30999999999999994,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.29999999999999993,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.29000000000000004,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.28,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.27,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.26,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.25,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.24,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.22999999999999998,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.21999999999999997,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.20999999999999996,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.19999999999999996,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.18999999999999995,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.17999999999999994,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.16999999999999993,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.16000000000000003,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.15000000000000002,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.14,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.13,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.12,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.10999999999999999,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.09999999999999998,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.08999999999999997,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.07999999999999996,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.06999999999999995,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.05999999999999994,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.04999999999999993,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.040000000000000036,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.030000000000000027,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.020000000000000018,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.010000000000000009,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
0.0,0.0,2513,62.99824517422913,144,77,77,0.0007319172756415915,0.06568488269711716,-0.021510534521525064,0.0006600233505898236
